Semana,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2011-06-26,29,0,20,0,0
2011-07-03,13,0,25,0,0
2011-07-10,53,0,30,0,0
2011-07-17,24,0,10,0,0
2011-07-24,35,0,10,0,0
2011-07-31,34,10,10,10,0
2011-08-07,43,0,28,9,0
2011-08-14,40,0,9,9,0
2011-08-21,31,0,15,9,0
2011-08-28,23,0,32,9,0
2011-09-04,29,0,9,9,0
2011-09-11,39,0,9,9,0
2011-09-18,59,0,25,9,0
2011-09-25,59,0,17,9,0
2011-10-02,31,0,26,9,0
2011-10-09,40,0,28,9,0
2011-10-16,44,0,22,9,0
2011-10-23,46,0,32,9,0
2011-10-30,46,0,19,9,0
2011-11-06,66,9,9,9,0
2011-11-13,40,0,14,9,0
2011-11-20,52,0,22,9,0
2011-11-27,32,0,13,9,0
2011-12-04,30,0,15,18,0
2011-12-11,28,0,18,12,0
2011-12-18,37,0,10,12,0
2011-12-25,17,0,17,12,0
2012-01-01,41,0,10,9,0
2012-01-08,43,0,14,9,0
2012-01-15,41,0,9,8,0
2012-01-22,41,0,13,8,0
2012-01-29,46,0,16,8,0
2012-02-05,45,0,12,9,0
2012-02-12,48,0,9,9,0
2012-02-19,38,10,10,10,0
2012-02-26,45,8,14,13,0
2012-03-04,74,8,17,17,0
2012-03-11,54,8,17,8,0
2012-03-18,83,0,19,8,0
2012-03-25,52,0,19,8,0
2012-04-01,75,0,9,9,0
2012-04-08,64,0,13,9,0
2012-04-15,56,0,17,8,0
2012-04-22,73,0,25,13,0
2012-04-29,78,0,14,8,0
2012-05-06,48,0,8,8,0
2012-05-13,64,8,22,8,0
2012-05-20,44,0,14,16,0
2012-05-27,46,0,9,16,0
2012-06-03,21,0,9,9,0
2012-06-10,40,0,12,16,0
2012-06-17,53,0,8,16,0
2012-06-24,41,0,8,25,0
2012-07-01,57,0,12,8,0
2012-07-08,35,0,12,8,0
2012-07-15,34,0,8,8,0
2012-07-22,56,0,17,0,0
2012-07-29,31,0,8,0,0
2012-08-05,56,0,8,0,0
2012-08-12,45,8,8,0,0
2012-08-19,58,0,8,0,0
2012-08-26,27,0,12,0,0
2012-09-02,64,0,9,0,0
2012-09-09,23,0,13,9,0
2012-09-16,35,0,16,8,0
2012-09-23,43,0,8,8,0
2012-09-30,29,0,8,8,0
2012-10-07,19,0,8,8,0
2012-10-14,37,0,24,16,0
2012-10-21,34,0,19,8,0
2012-10-28,46,0,12,12,0
2012-11-04,29,0,15,16,0
2012-11-11,36,0,17,8,0
2012-11-18,21,0,12,8,0
2012-11-25,33,0,31,8,0
2012-12-02,29,0,15,8,0
2012-12-09,22,0,8,8,0
2012-12-16,31,0,0,9,0
2012-12-23,32,0,0,0,0
2012-12-30,27,0,0,0,0
2013-01-06,37,0,5,0,0
2013-01-13,13,0,4,0,0
2013-01-20,22,0,4,0,0
2013-01-27,13,0,4,4,0
2013-02-03,26,0,7,4,0
2013-02-10,28,0,9,4,0
2013-02-17,41,0,4,4,0
2013-02-24,32,0,4,4,0
2013-03-03,34,0,4,4,0
2013-03-10,22,0,8,4,0
2013-03-17,33,0,8,6,0
2013-03-24,19,0,6,8,0
2013-03-31,30,0,4,4,0
2013-04-07,31,0,4,4,0
2013-04-14,43,0,4,8,0
2013-04-21,29,8,4,8,0
2013-04-28,27,0,10,4,0
2013-05-05,16,0,16,4,0
2013-05-12,24,0,4,4,0
2013-05-19,26,0,4,4,0
2013-05-26,16,0,4,4,0
2013-06-02,17,0,15,4,0
2013-06-09,35,0,7,4,0
2013-06-16,32,0,4,4,0
2013-06-23,17,0,4,4,0
2013-06-30,30,0,0,4,0
2013-07-07,15,0,0,7,0
2013-07-14,27,0,0,4,0
2013-07-21,18,0,0,4,0
2013-07-28,22,0,0,4,0
2013-08-04,13,0,4,4,0
2013-08-11,20,0,4,4,0
2013-08-18,20,0,4,4,0
2013-08-25,13,0,4,0,0
2013-09-01,27,0,5,0,0
2013-09-08,26,0,5,0,0
2013-09-15,27,0,5,0,0
2013-09-22,20,0,4,0,0
2013-09-29,14,0,4,0,0
2013-10-06,31,0,4,0,0
2013-10-13,15,0,4,0,0
2013-10-20,23,0,4,4,0
2013-10-27,25,0,4,4,0
2013-11-03,32,0,5,4,0
2013-11-10,29,0,8,0,0
2013-11-17,31,0,3,0,0
2013-11-24,29,0,3,0,0
2013-12-01,12,0,3,0,0
2013-12-08,16,0,4,0,0
2013-12-15,28,0,4,7,0
2013-12-22,30,0,5,4,0
2013-12-29,24,0,10,4,0
2014-01-05,17,0,6,4,0
2014-01-12,18,0,4,4,0
2014-01-19,11,0,4,4,0
2014-01-26,28,0,4,4,0
2014-02-02,18,0,7,4,0
2014-02-09,23,4,11,4,0
2014-02-16,12,3,4,4,0
2014-02-23,19,4,4,4,0
2014-03-02,37,0,4,4,0
2014-03-09,19,0,3,3,0
2014-03-16,46,0,3,7,0
2014-03-23,35,0,3,3,0
2014-03-30,22,0,3,7,0
2014-04-06,29,0,5,4,0
2014-04-13,20,0,7,4,0
2014-04-20,33,0,14,3,0
2014-04-27,31,0,7,3,0
2014-05-04,33,0,3,3,0
2014-05-11,26,0,3,4,0
2014-05-18,24,0,3,5,0
2014-05-25,32,0,4,5,0
2014-06-01,23,0,4,3,0
2014-06-08,35,0,4,4,0
2014-06-15,25,0,4,8,0
2014-06-22,42,0,4,7,0
2014-06-29,25,0,4,7,0
2014-07-06,32,0,4,7,0
2014-07-13,33,0,3,7,0
2014-07-20,22,0,3,7,0
2014-07-27,32,0,3,3,0
2014-08-03,48,0,5,4,0
2014-08-10,26,0,6,3,0
2014-08-17,34,0,7,3,0
2014-08-24,14,0,4,3,0
2014-08-31,32,0,4,4,0
2014-09-07,25,0,7,0,0
2014-09-14,36,0,3,0,0
2014-09-21,24,0,3,0,0
2014-09-28,32,0,3,0,0
2014-10-05,29,0,3,0,0
2014-10-12,33,0,5,3,0
2014-10-19,26,0,7,3,0
2014-10-26,47,0,7,3,0
2014-11-02,38,0,7,3,0
2014-11-09,28,0,4,4,0
2014-11-16,22,0,4,4,0
2014-11-23,43,3,3,3,0
2014-11-30,23,4,3,3,0
2014-12-07,40,0,4,4,0
2014-12-14,30,0,4,4,0
2014-12-21,30,0,5,4,0
2014-12-28,14,0,6,5,0
2015-01-04,23,0,8,3,0
2015-01-11,19,0,7,3,0
2015-01-18,38,0,7,3,0
2015-01-25,25,3,7,3,0
2015-02-01,25,4,7,3,0
2015-02-08,40,4,7,3,0
2015-02-15,33,4,6,7,0
2015-02-22,24,3,3,3,0
2015-03-01,55,0,3,3,0
2015-03-08,51,0,3,3,0
2015-03-15,34,0,6,5,0
2015-03-22,47,0,5,3,0
2015-03-29,47,0,7,3,0
2015-04-05,43,3,3,3,0
2015-04-12,47,3,3,3,0
2015-04-19,49,3,5,3,0
2015-04-26,73,3,8,3,0
2015-05-03,68,3,3,5,0
2015-05-10,56,3,5,7,0
2015-05-17,55,3,8,6,0
2015-05-24,58,3,3,3,0
2015-05-31,63,4,4,4,0
2015-06-07,59,3,7,3,0
2015-06-14,36,3,3,3,0
2015-06-21,39,3,3,3,0
2015-06-28,45,3,9,3,0
