Date,diarreia,dor no corpo,fadiga,irritacao sobre a pele,mal estar
2013-10-20,48.0,7.0,7.0,0.0,11.0
2013-10-27,38.0,7.0,6.0,0.0,11.0
2013-11-03,41.0,3.0,7.0,0.0,12.0
2013-11-10,47.0,9.0,6.0,0.0,8.0
2013-11-17,46.0,8.0,9.0,0.0,10.0
2013-11-24,42.0,8.0,7.0,0.0,8.0
2013-12-01,51.0,7.0,4.0,0.0,10.0
2013-12-08,45.0,6.0,4.0,0.0,13.0
2013-12-15,42.0,8.0,5.0,0.0,6.0
2013-12-22,56.0,7.0,4.0,0.0,7.0
2013-12-29,68.0,15.0,5.0,0.0,10.0
2014-01-05,62.0,10.0,6.0,0.0,10.0
2014-01-12,52.0,13.0,7.0,0.0,11.0
2014-01-19,57.0,6.0,8.0,0.0,8.0
2014-01-26,71.0,10.0,8.0,0.0,9.0
2014-02-02,72.0,8.0,8.0,0.0,12.0
2014-02-09,69.0,8.0,6.0,0.0,11.0
2014-02-16,67.0,7.0,5.0,0.0,9.0
2014-02-23,61.0,13.0,8.0,0.0,13.0
2014-03-02,64.0,11.0,6.0,0.0,11.0
2014-03-09,61.0,13.0,6.0,0.0,15.0
2014-03-16,66.0,11.0,10.0,0.0,9.0
2014-03-23,58.0,10.0,5.0,0.0,11.0
2014-03-30,62.0,9.0,10.0,0.0,9.0
2014-04-06,52.0,13.0,10.0,0.0,11.0
2014-04-13,72.0,9.0,5.0,0.0,9.0
2014-04-20,60.0,13.0,7.0,0.0,13.0
2014-04-27,58.0,10.0,3.0,0.0,13.0
2014-05-04,55.0,16.0,10.0,0.0,9.0
2014-05-11,56.0,15.0,5.0,0.0,9.0
2014-05-18,49.0,10.0,4.0,0.0,12.0
2014-05-25,49.0,12.0,6.0,0.0,5.0
2014-06-01,42.0,14.0,8.0,0.0,10.0
2014-06-08,54.0,7.0,7.0,0.0,7.0
2014-06-15,49.0,7.0,6.0,0.0,10.0
2014-06-22,43.0,9.0,10.0,0.0,10.0
2014-06-29,46.0,7.0,7.0,0.0,14.0
2014-07-06,56.0,5.0,4.0,0.0,4.0
2014-07-13,46.0,9.0,8.0,0.0,9.0
2014-07-20,53.0,4.0,2.0,0.0,6.0
2014-07-27,48.0,11.0,6.0,0.0,6.0
2014-08-03,57.0,8.0,10.0,0.0,13.0
2014-08-10,60.0,6.0,6.0,0.0,10.0
2014-08-17,59.0,10.0,10.0,0.0,12.0
2014-08-24,65.0,10.0,9.0,0.0,9.0
2014-08-31,67.0,11.0,9.0,0.0,11.0
2014-09-07,64.0,11.0,10.0,0.0,12.0
2014-09-14,57.0,6.0,6.0,0.0,12.0
2014-09-21,56.0,14.0,7.0,0.0,12.0
2014-09-28,69.0,8.0,7.0,0.0,9.0
2014-10-05,51.0,10.0,11.0,0.0,12.0
2014-10-12,64.0,9.0,11.0,0.0,9.0
2014-10-19,69.0,7.0,9.0,0.0,11.0
2014-10-26,51.0,10.0,11.0,0.0,10.0
2014-11-02,53.0,11.0,14.0,0.0,11.0
2014-11-09,53.0,11.0,11.0,0.0,12.0
2014-11-16,47.0,6.0,13.0,0.0,12.0
2014-11-23,55.0,9.0,12.0,0.0,15.0
2014-11-30,67.0,10.0,10.0,0.0,11.0
2014-12-07,60.0,8.0,6.0,0.0,7.0
2014-12-14,60.0,11.0,10.0,0.0,12.0
2014-12-21,76.0,11.0,4.0,0.0,7.0
2014-12-28,89.0,8.0,10.0,0.0,10.0
2015-01-04,92.0,13.0,5.0,0.0,14.0
2015-01-11,95.0,12.0,10.0,0.0,10.0
2015-01-18,83.0,11.0,7.0,0.0,11.0
2015-01-25,79.0,11.0,10.0,0.0,9.0
2015-02-01,80.0,13.0,5.0,0.0,10.0
2015-02-08,75.0,14.0,5.0,0.0,11.0
2015-02-15,76.0,8.0,8.0,0.0,10.0
2015-02-22,88.0,17.0,7.0,0.0,14.0
2015-03-01,100.0,15.0,8.0,0.0,8.0
2015-03-08,84.0,14.0,10.0,0.0,18.0
2015-03-15,72.0,18.0,12.0,0.0,12.0
2015-03-22,81.0,17.0,10.0,0.0,13.0
2015-03-29,99.0,24.0,8.0,0.0,13.0
2015-04-05,79.0,21.0,7.0,0.0,11.0
2015-04-12,66.0,25.0,20.0,0.0,13.0
2015-04-19,90.0,16.0,13.0,0.0,14.0
2015-04-26,72.0,17.0,6.0,0.0,12.0
2015-05-03,63.0,20.0,6.0,0.0,7.0
2015-05-10,58.0,13.0,8.0,0.0,14.0
2015-05-17,53.0,17.0,10.0,0.0,10.0
2015-05-24,62.0,13.0,10.0,0.0,8.0
2015-05-31,46.0,14.0,7.0,0.0,9.0
2015-06-07,64.0,11.0,13.0,0.0,8.0
2015-06-14,59.0,8.0,11.0,0.0,11.0
2015-06-21,48.0,9.0,6.0,0.0,7.0
2015-06-28,53.0,14.0,7.0,0.0,10.0
2015-07-05,46.0,11.0,8.0,0.0,9.0
2015-07-12,50.0,14.0,9.0,0.0,10.0
2015-07-19,58.0,8.0,8.0,0.0,13.0
2015-07-26,53.0,10.0,8.0,0.0,12.0
2015-08-02,66.0,14.0,8.0,0.0,10.0
2015-08-09,51.0,13.0,11.0,0.0,8.0
2015-08-16,67.0,13.0,12.0,0.0,8.0
2015-08-23,68.0,14.0,8.0,0.0,14.0
2015-08-30,68.0,11.0,12.0,0.0,10.0
2015-09-06,71.0,11.0,7.0,0.0,11.0
2015-09-13,62.0,14.0,8.0,0.0,11.0
2015-09-20,68.0,11.0,14.0,0.0,16.0
2015-09-27,69.0,13.0,13.0,0.0,16.0
2015-10-04,59.0,12.0,13.0,0.0,13.0
2015-10-11,80.0,15.0,9.0,0.0,12.0
2015-10-18,68.0,9.0,10.0,0.0,11.0
2015-10-25,66.0,13.0,9.0,0.0,15.0
2015-11-01,58.0,11.0,14.0,0.0,11.0
2015-11-08,69.0,14.0,9.0,0.0,11.0
2015-11-15,57.0,13.0,11.0,0.0,18.0
2015-11-22,72.0,16.0,13.0,0.0,10.0
2015-11-29,70.0,17.0,11.0,0.0,8.0
2015-12-06,64.0,14.0,11.0,0.0,15.0
2015-12-13,66.0,13.0,9.0,0.0,12.0
2015-12-20,90.0,11.0,8.0,0.0,13.0
2015-12-27,95.0,14.0,6.0,0.0,14.0
2016-01-03,100.0,17.0,5.0,0.0,13.0
2016-01-10,88.0,12.0,9.0,0.0,16.0
2016-01-17,87.0,15.0,10.0,0.0,13.0
2016-01-24,84.0,16.0,7.0,0.0,16.0
2016-01-31,73.0,10.0,7.0,0.0,10.0
2016-02-07,93.0,23.0,9.0,0.0,17.0
2016-02-14,94.0,15.0,9.0,0.0,16.0
2016-02-21,86.0,15.0,9.0,0.0,13.0
2016-02-28,75.0,19.0,7.0,0.0,12.0
2016-03-06,83.0,22.0,10.0,0.0,9.0
2016-03-13,77.0,24.0,9.0,0.0,16.0
2016-03-20,86.0,21.0,8.0,0.0,14.0
2016-03-27,88.0,28.0,10.0,0.0,14.0
2016-04-03,83.0,37.0,16.0,0.0,18.0
2016-04-10,90.0,32.0,14.0,0.0,16.0
2016-04-17,75.0,20.0,10.0,0.0,12.0
2016-04-24,76.0,13.0,5.0,0.0,18.0
2016-05-01,62.0,15.0,9.0,0.0,10.0
2016-05-08,75.0,17.0,7.0,0.0,15.0
2016-05-15,72.0,13.0,9.0,0.0,13.0
2016-05-22,69.0,10.0,10.0,0.0,11.0
2016-05-29,55.0,13.0,9.0,0.0,12.0
2016-06-05,58.0,10.0,6.0,0.0,8.0
2016-06-12,68.0,10.0,10.0,0.0,11.0
2016-06-19,70.0,14.0,7.0,0.0,9.0
2016-06-26,77.0,12.0,7.0,0.0,10.0
2016-07-03,71.0,14.0,11.0,0.0,15.0
2016-07-10,83.0,19.0,12.0,0.0,16.0
2016-07-17,74.0,10.0,6.0,0.0,13.0
2016-07-24,75.0,9.0,8.0,0.0,11.0
2016-07-31,79.0,14.0,9.0,0.0,8.0
2016-08-07,73.0,11.0,5.0,0.0,12.0
2016-08-14,79.0,17.0,10.0,0.0,12.0
2016-08-21,92.0,16.0,10.0,0.0,9.0
2016-08-28,81.0,19.0,7.0,0.0,17.0
2016-09-04,79.0,11.0,11.0,0.0,9.0
2016-09-11,67.0,19.0,12.0,0.0,16.0
2016-09-18,79.0,12.0,11.0,0.0,12.0
2016-09-25,66.0,17.0,9.0,0.0,15.0
2016-10-02,68.0,16.0,10.0,0.0,11.0
2016-10-09,71.0,13.0,9.0,0.0,13.0
2016-10-16,76.0,16.0,15.0,0.0,15.0
2016-10-23,71.0,15.0,8.0,0.0,11.0
2016-10-30,72.0,20.0,8.0,0.0,16.0
