Date,febre,manchas vermelhas pelo corpo,moleza,nausea,perda de paladar e apetite
2013-09-01,26,0,7,0,0
2013-09-08,28,0,9,0,0
2013-09-15,23,0,5,0,0
2013-09-22,9,0,9,5,0
2013-09-29,16,0,5,0,0
2013-10-06,17,0,5,0,0
2013-10-13,12,0,5,0,0
2013-10-20,14,0,5,0,0
2013-10-27,9,0,5,0,0
2013-11-03,16,0,5,0,0
2013-11-10,14,0,5,0,0
2013-11-17,14,0,4,0,0
2013-11-24,11,0,4,4,0
2013-12-01,16,0,0,5,0
2013-12-08,18,0,0,5,0
2013-12-15,14,0,0,5,0
2013-12-22,20,0,0,5,0
2013-12-29,11,0,0,5,0
2014-01-05,16,0,0,5,0
2014-01-12,25,0,0,5,0
2014-01-19,11,0,0,4,0
2014-01-26,13,0,0,4,0
2014-02-02,18,0,0,4,0
2014-02-09,17,0,4,4,0
2014-02-16,9,0,4,4,0
2014-02-23,15,0,4,4,0
2014-03-02,16,0,5,4,0
2014-03-09,38,0,4,4,0
2014-03-16,17,0,4,4,0
2014-03-23,21,0,4,4,0
2014-03-30,27,0,13,4,0
2014-04-06,30,0,4,4,0
2014-04-13,28,0,4,4,0
2014-04-20,42,0,4,4,0
2014-04-27,30,0,4,4,0
2014-05-04,19,0,4,4,0
2014-05-11,27,0,4,4,0
2014-05-18,45,0,8,4,0
2014-05-25,33,0,4,4,0
2014-06-01,31,0,4,4,0
2014-06-08,23,0,5,4,0
2014-06-15,19,0,9,4,0
2014-06-22,37,0,5,5,0
2014-06-29,23,0,0,4,0
2014-07-06,25,0,0,4,0
2014-07-13,18,0,0,4,0
2014-07-20,20,0,0,4,0
2014-07-27,21,0,0,4,0
2014-08-03,13,0,9,4,0
2014-08-10,11,0,0,4,0
2014-08-17,17,0,0,4,0
2014-08-24,13,0,0,4,0
2014-08-31,24,0,0,4,0
2014-09-07,13,0,0,6,0
2014-09-14,28,0,4,9,0
2014-09-21,37,0,4,0,0
2014-09-28,50,0,4,0,0
2014-10-05,22,0,4,0,0
2014-10-12,33,0,4,0,0
2014-10-19,19,0,9,0,0
2014-10-26,21,0,4,4,0
2014-11-02,36,0,4,4,0
2014-11-09,21,0,4,4,0
2014-11-16,24,0,9,4,0
2014-11-23,21,0,6,5,0
2014-11-30,26,0,6,5,0
2014-12-07,78,0,6,5,0
2014-12-14,14,0,6,5,0
2014-12-21,33,0,6,5,0
2014-12-28,23,0,0,6,0
2015-01-04,20,0,0,4,0
2015-01-11,25,0,0,4,0
2015-01-18,15,0,0,4,0
2015-01-25,13,0,0,5,0
2015-02-01,17,0,0,6,0
2015-02-08,17,0,0,7,0
2015-02-15,37,0,0,8,0
2015-02-22,25,0,8,8,0
2015-03-01,31,0,4,4,0
2015-03-08,23,0,4,4,0
2015-03-15,49,0,4,4,0
2015-03-22,70,0,4,4,0
2015-03-29,83,0,4,5,0
2015-04-05,54,0,4,5,0
2015-04-12,100,0,4,6,0
2015-04-19,80,0,4,6,0
2015-04-26,34,0,6,6,0
2015-05-03,47,0,7,4,0
2015-05-10,41,0,8,5,0
2015-05-17,46,0,6,7,0
2015-05-24,32,0,6,8,0
2015-05-31,19,0,4,4,0
2015-06-07,31,0,4,4,0
2015-06-14,41,0,5,4,0
2015-06-21,38,0,6,4,0
2015-06-28,35,0,7,4,0
2015-07-05,22,0,4,4,0
2015-07-12,25,0,4,4,0
2015-07-19,25,0,4,4,0
2015-07-26,37,0,4,4,0
2015-08-02,31,0,4,4,0
2015-08-09,32,0,4,3,0
2015-08-16,24,0,3,3,0
2015-08-23,23,0,4,4,0
2015-08-30,25,0,5,4,0
2015-09-06,26,0,6,3,0
2015-09-13,35,0,3,3,0
2015-09-20,38,0,3,3,0
2015-09-27,26,0,3,3,0
2015-10-04,17,0,3,3,0
2015-10-11,34,0,4,3,0
2015-10-18,24,0,5,3,0
2015-10-25,19,0,7,3,0
2015-11-01,35,0,3,3,0
2015-11-08,19,0,3,3,0
2015-11-15,26,0,3,3,0
2015-11-22,25,0,3,3,0
2015-11-29,21,0,4,3,0
2015-12-06,11,0,6,0,0
2015-12-13,25,0,7,0,0
2015-12-20,21,0,4,0,0
2015-12-27,18,0,0,0,0
2016-01-03,49,0,0,0,0
2016-01-10,73,0,0,0,0
